session_id,revenue
395659,0
358234,0
237380,0
332098,0
466727,0
207856,0
125795,0
475380,0
152439,0
378576,0
282611,0
415436,0
477657,1
155175,0
181402,0
254213,0
241875,0
213941,1
222278,0
216812,0
370756,0
197404,0
397736,0
384793,1
362119,0
124748,0
437525,0
224043,0
183393,0
490728,1
486758,0
271823,1
153685,0
285922,1
180842,0
185901,0
477560,0
431639,0
486905,0
498565,0
212891,1
272910,0
449653,1
421672,0
259566,1
199810,0
181309,0
325334,0
243399,0
287758,0
387043,0
408994,0
353397,0
368505,0
491605,0
345735,0
337037,1
288272,0
432520,0
315241,0
132768,0
215445,0
238279,0
211306,0
445780,1
493410,0
437274,0
196236,0
128665,0
372694,0
376767,0
428834,0
163427,1
233460,0
497534,0
365068,0
284490,0
457966,0
138907,1
166470,0
194824,1
476298,0
335211,0
215735,1
335382,0
345752,0
477960,0
218817,0
138036,0
427637,1
420847,1
195136,1
187566,0
318321,0
476292,0
441282,1
493066,0
403479,0
130710,0
446447,0
479206,0
323170,0
195868,1
155324,0
126581,0
472211,0
253585,0
357847,1
463791,0
408797,0
162147,0
449155,0
143892,0
394381,1
165604,0
277862,0
338032,1
354373,0
201973,0
234943,0
471538,0
211784,0
418933,0
327141,0
239271,0
458679,1
158713,0
491442,0
247970,0
249166,1
375368,0
178661,1
211402,0
385627,1
435564,0
338279,0
332277,0
490737,1
340374,0
457054,0
151194,0
246607,0
176077,0
199349,0
140775,0
292490,0
384899,1
263103,0
449315,0
252915,0
219415,0
210001,0
304985,0
130017,0
367649,0
378218,0
223693,0
303713,1
316499,0
377591,0
474581,0
178426,1
284043,0
293697,0
229124,1
208179,0
415428,0
218310,0
499131,1
434816,0
153098,1
167372,0
194494,1
296122,1
480947,1
220774,0
476493,0
362423,0
412511,0
294472,0
185851,1
457779,0
468644,0
171207,0
236620,0
422161,0
218476,0
461366,0
355163,0
284625,1
461069,0
414071,0
333251,0
363683,0
153540,0
219726,1
211034,0
217452,0
215015,0
435100,0
355786,1
497284,0
379675,0
345111,0
405706,0
282398,0
248164,1
388876,0
169877,0
144808,0
130701,0
457940,0
399318,0
187443,0
183032,0
459723,1
454185,1
493634,0
392123,1
196655,0
218504,0
214991,0
244660,0
480568,0
468944,0
425993,0
394355,0
318837,0
179152,0
130817,0
490255,0
189048,1
476169,1
338305,0
422509,0
152679,0
124092,0
466516,1
435280,0
304029,0
359098,0
279424,0
342445,0
207667,1
214063,0
475400,0
334369,1
212828,0
162321,0
201975,0
302004,0
468500,0
160752,0
412908,1
336884,0
153735,0
145817,0
460544,0
144787,0
420190,0
377966,0
471143,0
136356,0
155326,0
321349,0
363674,0
334461,0
156601,0
391528,0
270347,0
426164,0
279323,1
476238,0
425793,0
156348,0
135370,0
323916,1
381020,0
192997,0
140840,0
166281,0
260572,0
276663,0
265048,0
363556,0
493017,0
297974,0
297142,0
311863,0
394593,0
151372,0
398502,0
258044,0
370723,0
378838,0
463127,1
376762,0
480252,0
127400,1
432912,0
348670,0
158248,0
453311,0
219089,0
420053,0
443177,1
467641,0
449201,0
283458,0
289950,0
421720,0
409049,0
240255,0
399621,1
295383,0
476361,0
443516,1
314697,0
298354,0
130800,1
292942,0
346398,0
145863,0
328997,0
149583,0
418571,0
378314,0
207827,0
432195,0
129559,0
449640,1
141772,1
127269,0
462936,0
404839,0
319852,0
225841,0
133558,0
193823,0
228810,1
302832,0
384633,0
281233,0
454855,0
451458,0
233092,0
386655,0
236228,0
141366,0
315529,0
421471,0
263672,0
219543,0
354041,0
434377,0
198286,0
246232,0
163954,0
342996,0
416191,0
298145,0
285220,0
171043,0
277473,1
277766,0
185178,0
413399,0
345592,1
139735,0
221451,0
202348,0
146875,1
315696,0
421312,0
193270,1
160464,1
232920,0
263852,0
473548,0
206389,0
432127,0
263906,0
213140,1
424430,0
134716,0
454785,0
409019,1
258336,0
450234,1
484073,0
177107,1
409957,0
433450,0
291573,1
148003,0
165410,0
206319,1
213727,1
160962,0
356491,1
498302,0
210255,0
311207,1
205036,0
391393,0
437767,0
158079,0
191328,0
367320,0
317744,0
398530,0
268891,0
173648,1
177329,0
136049,0
432413,0
187004,0
326960,0
359576,0
145751,0
161463,0
487539,1
132326,0
155988,0
148347,0
399517,0
202800,0
391031,0
247147,0
360992,0
328121,0
174540,0
196461,0
356569,0
420227,0
210875,0
439643,0
152502,0
239327,0
282709,0
134157,0
306607,0
302125,0
296037,0
492706,0
345339,0
423442,0
201922,0
206573,0
335479,0
251966,0
226758,0
472401,0
199610,0
243434,0
498095,0
369131,0
251341,1
197596,0
168319,0
317859,0
244279,0
303739,0
371897,0
266956,0
343160,0
349764,0
418956,0
460805,0
313326,0
305706,0
191962,0
466735,0
471788,0
423689,0
160246,0
492097,0
358948,0
396574,0
360172,0
440261,0
317297,1
128680,0
135396,0
264462,1
246868,0
142327,0
397150,1
274037,0
452458,1
460619,0
329963,0
365739,0
448400,0
390748,1
492225,1
376494,0
147068,0
226227,0
123614,0
451839,1
231950,1
178600,1
334285,0
454972,0
123705,0
451719,0
244086,0
235459,0
316827,0
261647,0
448996,0
382643,0
382354,0
124764,0
285650,1
237040,0
487377,0
176895,0
218616,0
416091,0
207791,0
388810,0
254871,0
313792,0
432614,0
193167,0
427041,1
279428,0
260054,0
210092,0
223325,1
408014,0
276526,0
151426,0
462644,0
229482,0
255251,0
417512,0
408450,0
385520,0
211656,0
464094,0
251985,0
184273,0
209249,0
236758,0
124336,0
178762,0
382917,0
368126,0
174427,0
400639,0
413157,1
447856,0
185769,0
140664,1
391931,0
361240,0
371125,0
137740,0
227290,0
177805,1
180233,0
233765,0
197744,0
192833,0
173680,0
410082,1
347071,0
235364,0
314789,0
221800,1
402495,0
450322,0
155021,0
353698,0
186820,0
383019,0
213470,0
393355,0
304178,0
495236,0
279049,0
206042,0
238497,0
380584,1
492156,0
478101,0
209122,0
299696,1
138194,0
263679,0
341094,0
479327,0
288412,0
307623,0
334573,0
486038,0
408529,0
455217,0
321444,1
297767,0
189958,0
351765,1
475328,0
377429,0
460182,0
377165,0
484435,0
263916,0
170500,1
154364,0
248192,0
271328,0
346254,0
270941,0
379688,0
327881,0
148356,0
314603,0
293281,0
317263,0
458177,0
231361,0
160725,0
242371,0
271174,0
328571,0
298556,0
151240,0
484498,0
265312,0
201961,0
290487,1
496029,0
461295,0
465721,0
348854,0
206487,0
183095,0
380398,0
139804,0
392154,0
376381,0
472146,0
451273,0
143495,0
461211,0
202247,0
181087,0
317964,1
249248,0
461856,1
317176,0
225262,1
190674,0
250474,0
459154,0
309616,0
292423,0
219634,0
377443,0
371167,0
205139,0
161206,0
334769,0
325319,0
495074,0
368120,0
489171,0
244079,0
142777,1
274652,1
306939,1
310491,0
268012,0
264733,0
188510,0
309387,0
334275,0
179291,0
418768,0
400210,1
238982,0
142728,1
227243,0
401091,0
248045,1
319774,1
262481,0
154534,0
344164,0
235884,0
357559,1
216665,0
367493,0
479802,0
255225,0
387515,0
487913,0
304003,0
261416,0
153139,1
159383,0
431628,0
152126,0
342227,0
165239,0
229607,0
276478,1
290072,0
177708,0
210963,0
163165,0
182718,0
335879,0
197567,0
391464,0
189800,0
420135,0
279440,0
178771,0
434652,0
475072,0
322562,1
214849,0
445087,0
360979,0
165748,0
419787,1
499097,0
404399,0
187766,0
136441,0
230778,0
303219,0
406381,1
476738,0
188411,0
491080,0
459096,0
132097,0
327651,0
431984,0
351132,0
252701,0
147087,0
261024,0
353600,0
141714,0
200301,0
330960,1
282704,0
422492,0
334004,0
293332,0
498712,0
195650,0
396215,0
290701,0
258197,0
174737,0
344438,0
262021,0
445899,0
275637,0
434057,0
127373,0
230799,0
369458,0
128394,0
193424,0
357370,0
266785,0
371861,0
331386,0
237147,0
316777,0
482864,0
453767,1
333124,0
304137,0
233407,0
409562,0
442556,0
366404,0
303008,1
330557,0
471457,0
412537,1
452657,1
305259,1
181725,0
130021,0
313059,0
142184,1
225830,0
311348,1
169076,0
492008,0
217399,0
229033,0
331524,0
219292,0
350549,0
263367,0
159448,0
172710,0
395900,0
342781,0
319332,0
191016,0
243160,0
340005,0
354910,0
371832,0
272885,1
220737,0
449292,0
416036,0
447098,0
282850,0
410513,0
357285,0
387156,0
146847,0
485166,0
426543,0
290288,0
388078,0
434876,1
369100,0
170166,0
125203,0
478259,0
152470,0
367022,0
394419,0
265369,0
262994,0
368185,0
138461,0
185571,0
309338,0
331797,1
210338,1
194629,0
468960,0
300668,0
296994,0
399361,0
145028,0
286339,0
179097,0
421111,0
202922,0
353689,0
494347,0
150768,0
451634,0
469861,0
438156,1
365571,0
430860,1
308358,0
133969,0
453781,0
134416,0
293356,1
377001,1
311958,1
369673,0
240377,0
362739,0
369449,0
454040,0
160218,0
260666,0
413837,0
364249,0
244146,0
448366,0
253711,0
165854,0
233024,0
254129,0
168374,0
211085,0
338957,0
342481,0
165387,0
127216,0
266029,0
230719,0
219493,0
497462,0
197357,0
363232,0
332831,1
425169,1
287683,0
264583,0
322818,0
377382,0
375608,1
406122,0
275877,0
329573,0
279801,0
224169,0
401356,0
181836,0
353177,1
369522,0
419095,1
166069,1
185933,0
349236,0
437660,0
447118,0
205964,0
370976,0
237641,0
338732,0
332119,0
325884,0
137117,0
251287,1
424849,0
489415,0
165405,0
350355,0
325002,1
147732,0
260123,0
426570,0
281067,0
135439,0
378123,0
309285,0
299408,0
142464,0
357443,0
495524,1
306021,1
171821,0
197660,0
242698,0
318313,0
271357,0
451841,1
344154,0
431187,0
455659,0
425172,0
285201,1
143336,0
419893,0
447370,0
378789,1
297886,1
194279,0
375558,0
226821,0
386600,0
281596,0
191298,0
167270,0
182988,0
236018,0
491739,0
474275,0
494604,0
422451,0
334811,1
384195,0
413716,0
405248,0
161938,0
188088,1
125771,0
280782,0
229772,0
463637,0
475384,0
427509,0
447379,0
324467,0
209148,0
186418,0
202427,0
302458,0
318182,0
474737,0
308624,1
250663,0
278352,1
243243,0
434728,1
151883,0
167137,0
137435,0
481593,0
372945,0
195404,1
269811,0
314284,0
394142,0
229745,0
127561,0
499379,0
179921,0
486845,0
209014,0
154682,0
237357,0
388761,0
139467,0
211212,0
240390,0
490477,0
358643,1
216011,0
323737,0
160272,0
359499,1
261745,1
289784,0
471064,0
391228,0
132546,0
195085,0
165284,1
154655,1
493186,0
400421,0
289996,0
213833,0
162770,0
238636,0
391709,0
492229,0
288339,0
132492,0
420408,1
485705,0
402627,0
374491,0
221042,0
203911,0
243954,0
179393,1
415797,0
160823,0
380370,0
327664,0
410369,0
125477,0
378205,0
167556,0
480927,0
407090,0
459679,0
252090,0
361176,0
372021,0
197382,0
173653,0
415294,0
336966,0
439788,0
475022,0
404859,0
340520,0
469156,0
253140,0
397708,0
248383,0
158560,0
231810,0
473204,0
316716,0
325387,0
140652,0
286692,0
155335,0
268966,0
363037,0
199982,0
193058,0
351239,0
407868,0
468825,0
197855,0
296520,0
354818,1
398299,0
262086,0
158709,0
155692,0
367659,0
340998,1
164332,0
215387,1
219438,0
399487,0
408324,0
485606,0
157097,0
408150,0
448029,1
477288,1
313053,0
156942,1
402611,0
124596,0
302077,1
369272,0
236169,0
397537,0
443602,0
469127,0
380634,0
354156,0
266820,0
240885,0
272676,0
493684,0
269573,0
349580,0
385568,0
397697,0
408026,0
386455,0
373322,0
244194,0
181244,0
212554,0
398239,1
431041,0
209346,0
314722,0
223372,0
167854,0
497002,0
307961,0
406997,0
153431,1
431036,1
458349,0
325779,0
445557,0
307260,0
440867,0
246954,0
255500,1
433211,0
164579,0
274076,0
370675,1
379550,0
366938,0
345849,0
317012,0
457720,0
244542,1
340152,0
150249,0
469008,0
317664,0
461133,0
128642,0
453240,1
245594,0
300992,0
219528,0
288482,0
240605,1
289315,1
177775,0
300701,1
432938,0
466141,0
498632,0
439227,0
461088,1
463274,0
320490,1
427562,0
348280,1
374023,0
171146,0
233795,0
140400,0
341512,0
284258,1
375929,1
165535,0
424973,0
347046,0
437362,0
294622,0
338144,0
136390,0
371170,0
434446,0
154879,1
289136,1
448758,0
244299,1
240361,0
128249,0
343597,0
384886,0
222049,0
132425,0
408137,0
464576,0
273359,0
263142,0
472304,0
230251,0
184212,1
211284,0
219766,0
492131,0
159418,0
364881,0
346783,0
253113,0
318156,0
281895,0
373702,0
299614,0
124154,0
302493,0
148897,0
204838,0
205859,0
168442,0
131539,0
416751,1
373833,0
441177,0
263947,0
191486,1
333724,0
267352,0
264014,1
369625,0
445334,0
361407,0
333752,0
306345,0
162695,1
366132,1
489693,0
414560,0
487437,0
284327,0
392268,0
404797,0
286734,0
389891,0
313001,0
423303,1
419357,0
174149,0
392199,0
276553,0
155886,0
245159,1
427611,0
346219,0
359828,0
309111,0
461584,0
428462,0
247689,0
423444,0
205610,0
482712,0
150167,0
257083,0
384962,0
390241,0
310608,0
335293,0
407227,1
383576,1
434592,0
223514,0
415946,0
392226,0
239027,0
248121,0
320808,1
379919,0
313418,0
259007,1
388335,1
234601,1
457279,0
438291,0
457107,0
409782,0
454288,0
396164,0
342883,0
475937,0
493224,0
204481,0
352609,0
409749,0
352171,0
278985,0
330681,0
223330,0
299709,0
284602,0
352849,0
489683,0
432757,0
145871,0
188439,0
435863,0
392710,0
364228,0
172592,0
272478,0
459357,0
400866,1
141879,0
277916,0
139077,0
144603,0
486750,0
276013,0
374474,0
228944,0
423317,0
378308,0
472467,0
216575,0
228599,0
243964,0
397039,0
205130,0
194001,0
442322,0
448442,0
453354,0
471690,0
377249,0
194365,0
296410,0
400977,0
291985,0
392212,0
268031,0
496718,0
312941,0
401361,1
446151,0
280954,1
261512,1
441904,0
130387,0
418787,0
150257,0
268067,0
258092,0
348698,0
357308,0
413114,0
468033,0
282244,0
333187,0
492286,0
296473,0
468276,0
225557,0
375187,0
431426,1
299192,0
486551,1
421506,0
306685,0
316870,1
157687,0
215880,0
373936,0
240912,1
385838,1
409646,0
499128,0
461006,0
149522,1
349740,0
415521,0
421837,0
324105,0
347419,0
304466,1
489488,0
165393,0
347848,0
169829,0
409284,0
228085,0
433133,0
402829,0
163049,0
134678,0
361585,0
147829,1
202627,0
190236,0
367792,1
252627,0
408223,1
407186,0
195079,0
353234,1
197447,0
195906,0
447557,0
197906,0
487699,0
158861,0
265492,0
495147,0
491747,1
215589,1
184993,0
268045,0
202321,0
282032,0
184912,0
162597,0
165755,0
167663,0
497113,1
181775,0
373997,0
162393,0
131930,0
132915,0
292750,0
247488,0
219167,0
259972,0
493549,0
189914,0
123888,0
497701,0
335820,0
456996,0
319631,0
138699,0
396648,0
271322,0
227921,0
154627,0
198691,0
363952,0
209285,0
434670,0
489725,0
148078,0
169895,0
290503,0
316231,0
387272,0
389397,0
292553,0
335233,0
169174,0
206452,0
385715,0
462142,0
460170,0
129102,1
427240,1
168879,0
335276,0
163903,0
257411,0
125514,0
316197,0
418239,0
369388,0
154354,0
327710,0
423694,0
140993,0
187075,1
265928,0
498664,1
437964,0
244751,0
269134,0
478981,0
188086,0
290958,0
156814,1
210493,0
426658,0
154848,0
166231,0
241194,0
480277,0
406152,0
408025,0
334724,0
212137,0
358893,0
154573,0
380083,0
192849,1
395214,0
283049,0
486648,0
391787,0
406753,0
250232,0
334503,1
168763,0
364851,1
418285,0
249565,0
141360,1
266799,0
198875,0
372057,0
432211,1
359636,0
362635,0
175210,1
179473,0
215032,0
146641,0
327219,1
429662,0
305680,0
480588,0
463384,1
419318,0
202935,1
354576,0
385420,0
457700,1
441871,0
434956,0
215078,0
498840,0
189607,1
349099,0
448111,0
364356,0
133563,0
203175,0
331795,0
126702,0
343963,0
313482,0
131653,1
157697,0
465853,1
433491,0
372470,0
140181,0
357948,0
162578,0
424405,0
143157,0
453917,1
202672,0
410674,0
340012,1
227851,0
277452,1
413149,0
344331,0
316978,0
442195,0
126953,0
265093,0
458563,0
472998,0
494581,0
235170,0
210989,0
215436,0
374742,0
210271,1
168948,0
294108,0
333696,1
139928,0
329721,0
206383,0
150655,0
239083,0
199214,0
279009,0
237366,0
492544,0
265783,0
216301,0
335917,1
290219,0
464334,1
495816,0
209234,0
231614,1
126674,0
293715,0
470208,0
445648,0
156275,0
159787,0
123986,0
456754,0
234974,1
346491,0
267968,0
196293,1
179411,0
493655,0
201697,0
270858,0
425222,0
450844,0
200991,0
224724,0
362460,0
180155,0
459016,0
272637,0
297265,0
150840,0
131125,0
396466,1
358395,0
348444,0
424180,0
224998,0
197378,0
280785,0
460079,0
267283,0
187819,0
378630,0
372681,0
145368,0
389532,0
187633,0
307318,0
394335,0
465537,1
377371,0
345843,0
130905,0
214792,0
184074,0
479596,1
187811,0
457095,0
448498,0
373448,0
302774,0
438885,0
269546,0
215473,0
481648,0
497483,0
210535,0
433581,0
445772,0
424225,0
331333,0
360987,0
486882,0
203073,0
264590,0
462267,0
482112,0
225623,0
154175,0
176308,0
238302,0
163958,1
283052,0
336635,0
220504,0
419060,1
126753,0
288921,0
152057,0
419124,0
245462,0
449488,0
296427,0
126528,0
363095,0
495810,0
423393,0
426090,0
422644,0
393903,0
446573,0
191462,0
155023,0
232946,0
323987,0
342153,0
218349,0
129031,0
345762,1
132930,0
375263,0
362169,0
415948,0
309632,1
307607,0
140525,0
461919,0
317250,0
124717,0
258375,0
133767,0
454597,0
227193,0
215712,0
139763,0
165347,0
413212,1
352821,0
395944,0
494949,0
192081,0
457815,0
439685,0
165969,0
254765,1
184737,0
254621,0
167235,0
163149,0
216297,0
452775,0
379902,0
179126,1
223012,1
331612,1
307711,0
250145,0
353215,0
205833,0
319644,0
465408,0
155695,0
174903,0
260913,0
378158,0
398204,1
425422,0
275414,0
263474,1
486490,0
442940,0
391443,0
285850,1
459306,0
436930,0
440533,0
493576,0
472585,1
166986,1
441663,0
337955,0
224698,0
350598,0
481060,1
236540,0
273318,0
270499,0
488098,0
438523,0
285158,0
251288,0
140773,0
282727,0
310112,0
257980,1
247297,0
265985,0
266207,0
498740,0
190836,0
204659,0
272447,0
126485,0
241564,0
380856,0
388975,0
223734,1
227908,0
312051,0
469116,0
264741,1
471185,0
323070,1
222372,0
184105,0
368538,0
466450,1
452426,0
244387,0
342595,0
151474,0
302831,1
313844,0
337036,1
176628,0
159852,1
358853,0
498362,0
405288,0
277024,0
132381,0
194035,0
431059,0
353862,0
240666,0
322508,0
413082,1
169217,0
155489,0
254836,0
197400,0
132474,0
288925,0
450954,0
316806,0
364257,0
179139,0
147702,0
486219,0
255261,0
347866,0
375087,0
326364,0
403686,0
175585,0
315147,0
141447,0
204174,0
139244,0
465986,0
300041,0
386853,0
468372,0
231104,0
389914,0
343530,0
491120,1
344606,0
286691,0
185004,0
463539,1
440608,0
386106,0
329526,0
333077,0
237432,0
340811,0
367799,0
429245,0
295262,0
409935,1
479706,0
323134,0
312470,0
228553,0
421188,0
206704,0
360781,0
443603,0
399508,1
274791,0
311048,0
466092,0
230643,0
374203,0
386864,0
394943,0
225462,0
452438,0
127463,1
361440,0
156421,0
317386,0
419205,0
360980,1
389189,0
480653,0
372910,0
265958,0
489438,0
282443,0
138368,1
298127,0
205791,0
198669,0
403698,0
244400,1
280591,0
474313,0
341696,1
346169,0
237645,1
198127,1
373056,1
454567,0
267449,0
405056,0
392660,0
305877,0
282339,1
179732,0
214519,0
309248,0
424989,1
241768,0
224514,0
245605,0
326410,1
352727,0
229077,0
370405,0
281899,0
325163,0
343756,0
123868,0
467768,0
438942,0
324221,0
262826,0
123676,0
164589,1
482809,0
447941,0
454810,0
321883,0
415670,0
316313,0
359843,1
499364,0
257031,0
328510,0
201362,0
426385,0
161153,1
353602,0
401990,1
358508,0
167952,0
304924,0
427937,0
272520,0
499856,0
453133,0
131819,0
402316,1
424814,0
178001,0
201927,0
348367,0
171436,0
310322,0
278752,0
209251,0
264685,1
234211,0
361479,0
277080,0
154869,0
139534,0
127006,0
158302,0
153335,0
161320,0
437923,0
373440,0
293044,0
360704,1
368436,0
348840,0
389859,0
434792,0
200514,0
458997,0
217101,1
402078,0
312136,0
244502,0
335004,1
402693,0
455794,0
448683,0
483134,0
232247,0
152420,0
248463,0
202131,0
334508,0
195310,0
346529,0
130090,0
395640,0
317602,0
382228,0
338939,0
346069,0
253091,0
474246,0
380443,0
305316,0
458405,0
468855,0
445574,0
395563,0
214737,0
394236,0
317546,0
280164,1
331785,0
472193,1
404957,1
358962,0
476798,0
153049,0
429546,0
231955,0
407942,0
275519,1
197234,1
135235,0
456069,0
447103,0
409380,0
388729,1
243541,0
488170,0
307812,0
313067,1
176007,0
169389,0
373189,0
397380,0
414839,1
317084,0
236984,1
294610,0
194523,0
444009,0
336011,0
454011,1
231296,0
364271,0
451669,0
274916,0
420228,1
368240,0
289134,0
194940,0
369287,0
162220,0
405038,0
216381,0
374316,0
464194,0
373118,0
199564,0
234210,0
462414,1
242166,0
166239,0
350717,1
454689,1
178780,0
200294,0
308644,0
129568,0
474425,0
304242,1
298696,1
322849,0
356724,0
267238,0
454397,0
128104,0
200958,0
270908,0
195197,1
235017,0
435497,1
388718,0
486345,1
328085,1
273013,0
225327,0
296139,1
405882,0
171531,0
233369,1
161877,1
137022,0
382005,0
282073,0
133484,0
225379,0
134186,0
189821,0
316790,0
447300,0
305055,0
347638,0
323652,0
197985,1
244121,1
332461,0
222677,0
255412,0
269491,0
492093,0
424470,0
321475,0
451933,0
148491,0
244175,0
425233,1
178371,0
473507,0
439799,0
238549,0
329257,1
404589,0
496000,1
333316,0
451962,0
325313,0
282761,0
207483,0
492158,1
138518,0
158023,0
238843,0
141760,0
288489,0
290333,1
223652,0
240048,0
149130,1
125124,0
421307,0
478682,0
136789,0
482211,0
285559,0
293497,1
489284,0
358554,1
381693,0
177647,0
204154,0
220693,0
351727,0
395251,0
152350,0
303442,0
496672,0
263778,1
417349,0
198258,1
477683,0
384437,0
207510,1
243209,0
181965,0
305912,1
341553,0
427641,1
456310,0
227485,0
147662,0
268684,0
385451,0
297273,0
204219,0
129395,0
153051,1
317636,0
189193,0
141323,0
465817,0
452274,0
257706,0
213448,0
284059,1
426063,1
233303,0
349736,0
479208,0
154241,0
328458,0
442155,0
286321,0
250470,0
189968,0
455193,0
473605,1
168738,0
305791,0
363848,0
149031,0
227843,0
311294,0
418380,0
337401,1
290591,1
181049,0
443301,0
220469,0
405541,0
318724,0
403485,0
246419,0
381291,1
149600,0
377081,0
268970,0
192468,0
426350,0
207684,0
134116,1
363582,0
250071,0
462727,0
351466,0
417965,0
195345,0
465105,0
222266,0
327909,1
182859,0
413373,0
311107,0
262014,0
402553,0
363252,0
372733,0
254397,0
169044,0
442834,1
154092,0
292259,0
441351,1
467034,0
322515,0
467543,0
282886,0
146264,0
465330,0
302293,0
335807,0
437293,0
330508,1
313016,1
252188,0
183217,0
389812,0
449198,1
355435,0
149435,1
169863,1
282472,0
280838,0
337919,0
185109,0
373690,0
208696,0
418840,0
128623,0
479830,0
442167,0
298598,0
210706,1
228359,1
414553,0
259324,0
195210,0
200179,0
419428,1
419425,0
364839,0
170001,0
264839,1
235639,0
177876,0
299578,0
313120,1
389987,1
473628,0
336706,0
190227,0
202931,0
222900,0
462983,0
415624,0
146472,0
284386,1
293774,0
195205,0
292708,0
249648,1
338098,0
162396,0
401382,0
387305,0
129831,0
167664,0
486059,1
427480,0
229123,0
200006,0
430746,0
340415,0
472016,0
285712,0
278550,0
386814,0
303151,0
338809,1
141592,1
466525,1
339291,1
190532,1
159714,0
275974,0
197543,0
295495,0
395794,0
177895,0
348090,0
458678,0
276424,0
277730,0
432518,0
445112,0
479480,0
414233,0
457429,0
360621,0
263136,0
208709,0
235795,0
128577,0
429820,1
245549,0
472711,0
299493,0
291261,0
255311,0
360220,1
279720,0
197098,0
486242,1
240670,1
331759,1
441373,0
473056,0
196589,0
433028,0
377284,0
251258,0
437665,0
379522,0
166830,0
214439,1
318434,0
316306,0
322621,0
419323,0
498048,0
194583,0
221224,0
393796,1
335965,0
125569,0
325551,0
184703,0
489166,0
279175,0
215600,0
488817,0
235438,0
329469,0
399812,0
442888,0
249953,0
484056,0
274926,0
465097,0
481810,0
380009,0
179328,0
396836,1
335377,0
373653,0
398419,0
220735,0
239605,1
412710,0
157182,0
349916,0
165576,0
411896,0
339278,0
390572,0
336967,0
431923,0
293454,1
203945,1
169747,0
317925,0
151027,0
150647,1
485176,0
281331,0
229673,0
299048,1
441330,0
292587,0
133461,0
174024,0
368716,0
129266,0
457190,0
350464,0
493116,1
387935,0
493979,0
250874,0
451856,1
299835,0
420917,0
436682,0
413237,0
383864,0
269353,0
374178,0
189708,0
294036,0
291289,0
233636,0
380272,0
303025,1
288683,0
407422,0
241259,0
453664,0
424644,0
460955,0
337062,0
220060,0
248256,0
286832,1
225113,0
210053,0
265873,0
439659,0
449009,0
345836,0
251936,0
137955,1
301621,0
474851,0
242084,1
288335,1
461572,0
285113,0
276434,0
201303,0
260995,0
187639,0
430743,0
208075,0
268934,1
283104,0
291323,0
422957,0
494571,0
169479,0
158883,0
225682,0
347022,0
148720,0
321493,0
222176,0
142716,0
174451,0
308146,0
126910,0
223670,0
409267,0
415508,0
164671,0
206118,0
451034,0
290559,0
306507,0
218255,0
328375,0
410990,0
371375,0
126279,1
421087,0
479050,0
332712,0
280818,1
208228,0
331689,0
470151,0
364151,0
288386,1
177664,0
409633,0
124462,0
418047,0
486593,0
222105,1
477923,0
367846,0
218209,0
241051,1
171585,0
330741,0
243001,0
176454,0
220925,0
297392,0
143711,0
403828,0
372434,0
274262,0
473180,0
462441,0
449909,0
342757,0
397076,0
294886,0
131429,0
293069,0
244323,0
234385,0
219905,0
181208,0
327734,0
394550,0
275821,1
199813,0
478554,0
417302,0
163519,0
139889,0
261819,1
250104,0
223274,0
454899,0
316976,1
232224,0
496457,0
163167,1
185047,0
218522,0
126683,0
123846,0
343766,0
267927,0
427830,0
476253,0
286654,0
337653,0
435174,0
403000,0
295370,0
441212,0
292447,0
261164,0
151948,0
398775,0
319258,0
411599,0
194537,0
242869,0
411675,0
150332,0
272914,0
355818,0
434019,0
436037,0
367257,0
335606,0
476769,1
180963,0
199311,0
168165,1
466582,0
434596,0
443979,0
349050,0
428157,0
452586,0
396743,0
214508,0
242012,0
282486,0
173239,0
436045,0
170908,0
279988,0
270760,0
489155,0
240470,0
242340,0
282541,1
158178,0
177677,1
293155,0
461988,0
439729,0
171173,0
407907,1
199964,1
127198,0
468122,0
471128,0
269227,0
352103,0
149211,1
273098,1
186326,0
403115,0
191896,0
203705,0
439286,0
496936,0
449275,0
268110,0
358645,1
382346,1
239246,0
304418,0
264385,0
327430,0
241976,0
221387,0
347583,0
249850,0
360100,0
219824,1
234256,0
397996,0
354775,0
468992,0
211045,0
303555,1
319257,0
150192,0
403594,0
471273,0
369772,0
385114,0
331958,1
356916,0
430480,0
347986,0
253397,0
246871,0
345640,0
379413,0
218862,0
147785,0
242264,0
451790,0
295881,1
425426,1
207730,0
265491,0
345559,0
186252,0
434573,0
216997,0
229729,0
183979,0
258786,0
231781,0
431747,0
291061,0
191817,0
237690,0
147260,0
149996,1
463355,1
262355,0
487484,0
494337,0
269636,0
234227,0
316498,0
406297,0
376082,0
489892,0
368028,0
291160,0
306702,0
168329,0
208389,0
492827,0
413625,1
215578,0
135231,0
292835,0
317194,0
336421,0
438912,0
408946,1
465034,0
156059,0
407455,0
292630,0
179498,1
487643,0
337787,0
282389,0
259640,0
437119,0
432701,0
194183,0
148048,1
180876,0
318016,0
217586,0
200733,0
498957,0
322673,0
403879,0
367709,1
407328,0
155658,1
284216,0
369066,1
385539,0
274895,0
459057,1
425481,0
302123,0
201698,0
198412,0
362146,0
436152,0
423784,0
382580,0
130345,0
450338,0
402051,0
125571,0
318134,0
336434,0
178430,1
381195,0
310077,0
297627,1
188542,0
206782,0
400930,0
252107,0
450986,0
253368,0
264082,1
340639,0
247743,0
133086,1
257145,0
